Order_Number;ID_Client;ID_State_Code;State/ UT;Customer_Name;Order_Date;Status;Product;ID_Product;Category;ID_Category;Brand;ID_Brand;Cost; Sales ;Quantity; Total_Cost ; Total_Sales ;Assigned Supervisor;ID_Vender
143405;CLI42;AP;Andhra Pradesh;Jagdeep;03/04/2022;Shipped;I7 - intel 12th Generation;PCT19;CPU;CAT02;Intel;BRD2;R$ 14.500,00; R$ 18.850,00 ;2; R$ 29.000,00 ; R$ 37.700,00 ;Aarvi Gupta; VEN11103 
143406;CLI01;AR;Arunachal Pradesh;Adhir Samal;03/04/2022;Order;USB Keyboard;PCT20;Keyboard;CAT07;Dell;BRD7;R$ 800,00; R$ 1.040,00 ;2; R$ 1.600,00 ; R$ 2.080,00 ;Roshan Kumar; VEN11102 
143407;CLI02;AS;Assam;Dannana Jhammi;03/04/2022;Processing;Wireless Mouse;PCT21;Mouse;CAT08;Samsung;BRD1;R$ 600,00; R$ 780,00 ;2; R$ 1.200,00 ; R$ 1.560,00 ;Aarvi Gupta; VEN11103 
143408;CLI03;BR;Bihar;Vipin Kumar;03/04/2022;Delivered;"21"" LCD Display";PCT22;Monitor;CAT09;Dell;BRD7;R$ 10.500,00; R$ 13.650,00 ;4; R$ 42.000,00 ; R$ 54.600,00 ;Vijay Singh; VEN11104 
143409;CLI04;CG;Chhattisgarh;Ranjeet Kumar;03/04/2022;Shipped;120 TB HDD;PCT860;HDD;CAT10;Western Digital;BRD11;R$ 6.500,00; R$ 8.450,00 ;3; R$ 19.500,00 ; R$ 25.350,00 ;Aadil Khan; VEN11105 
143410;CLI05;GA;Goa;Sajal Singhal;03/04/2022;Order;375 GB SSD;PCT865;SSD;CAT01;Samsung;BRD1;R$ 4.500,00; R$ 5.850,00 ;4; R$ 18.000,00 ; R$ 23.400,00 ;Advika Joshi; VEN11106 
143411;CLI06;GJ;Gujarat;Akhilesh Kumar;03/04/2022;Processing;Intel i3 11th gen.;PCT24;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;2; R$ 17.000,00 ; R$ 22.100,00 ;Ajay Sharma; VEN11101 
143412;CLI07;HR;Haryana;Suvankar Chakraborty;03/04/2022;Delivered;4GB Graphic card;PCT25;Graphic Card;CAT03;Nvidia;BRD3;R$ 12.500,00; R$ 16.250,00 ;1; R$ 12.500,00 ; R$ 16.250,00 ;Roshan Kumar; VEN11102 
143413;CLI08;HP;Himachal Pradesh;Suvankar Adhikary;03/04/2022;Shipped;127 GB DDR4 RAM;PCT814;NIC;CAT12;Hynix;BRD4;R$ 3.500,00; R$ 4.550,00 ;4; R$ 14.000,00 ; R$ 18.200,00 ;Aarvi Gupta; VEN11103 
143414;CLI09;JK;Jammu and Kashmir;Rahul Kumar Prajapati;03/04/2022;Order;BTX motherboard;PCT27;Printer;CAT13;Gigabyte;BRD5;R$ 4.500,00; R$ 5.850,00 ;3; R$ 13.500,00 ; R$ 17.550,00 ;Vijay Singh; VEN11104 
143415;CLI10;JH;Jharkhand;Sagar Jeur;03/04/2022;Processing;122 Fans Cabinet;PCT866;Cabinet;CAT06;Asus;BRD6;R$ 2.100,00; R$ 2.730,00 ;1; R$ 2.100,00 ; R$ 2.730,00 ;Aadil Khan; VEN11105 
143416;CLI11;KA;Karnataka;Rhushikesh Mane;03/04/2022;Delivered;Wireless Keyboard;PCT29;Keyboard;CAT07;Dell;BRD7;R$ 1.150,00; R$ 1.495,00 ;2; R$ 2.300,00 ; R$ 2.990,00 ;Advika Joshi; VEN11106 
143417;CLI12;KL;Kerala;Ashish Kumar;03/04/2022;Shipped;USB Mouse;PCT30;Mouse;CAT08;Samsung;BRD1;R$ 350,00; R$ 455,00 ;2; R$ 700,00 ; R$ 910,00 ;Ajay Sharma; VEN11101 
143418;CLI13;MP;Madhya Pradesh;Javed Akhter;03/04/2022;Order;"19"" LED Display";PCT31;Monitor;CAT09;Dell;BRD7;R$ 9.500,00; R$ 12.350,00 ;4; R$ 38.000,00 ; R$ 49.400,00 ;Roshan Kumar; VEN11102 
143419;CLI14;MH;Maharashtra;Haridas Balraj;03/04/2022;Processing;121 TB HDD;PCT867;HDD;CAT10;Western Digital;BRD11;R$ 10.000,00; R$ 13.000,00 ;3; R$ 30.000,00 ; R$ 39.000,00 ;Aarvi Gupta; VEN11103 
143420;CLI15;MN;Manipur;Kundan Kumar;03/04/2022;Delivered;631 GB M.2;PCT868;SSD;CAT01;Samsung;BRD1;R$ 6.500,00; R$ 8.450,00 ;2; R$ 13.000,00 ; R$ 16.900,00 ;Aarvi Gupta; VEN11103 
143421;CLI16;ML;Meghalaya;Atif Siddiqui;03/04/2022;Shipped;RYZEN 3rd gen. 3619;PCT869;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Aarvi Gupta; VEN11103 
143422;CLI17;MZ;Mizoram;Aditya Agarwal;03/04/2022;Order;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;1; R$ 7.000,00 ; R$ 9.100,00 ;Aarvi Gupta; VEN11103 
143423;CLI18;NL;Nagaland;Firdoush Jabee;03/04/2022;Processing;135 GB DDR4 RAM;PCT870;NIC;CAT12;Hynix;BRD4;R$ 6.550,00; R$ 8.515,00 ;3; R$ 19.650,00 ; R$ 25.545,00 ;Aarvi Gupta; VEN11103 
143424;CLI19;OR;Orissa;Jay Prakash Kumar;03/04/2022;Delivered;Standard ATX motherboard;PCT05;Printer;CAT13;Gigabyte;BRD5;R$ 7.650,00; R$ 9.945,00 ;2; R$ 15.300,00 ; R$ 19.890,00 ;Aarvi Gupta; VEN11103 
143425;CLI20;PB;Punjab;Ashish Pandey;03/04/2022;Shipped;Compact with 1 Fan;PCT06;Cabinet;CAT06;Asus;BRD6;R$ 1.150,00; R$ 1.495,00 ;1; R$ 1.150,00 ; R$ 1.495,00 ;Aarvi Gupta; VEN11103 
143426;CLI21;RJ;Rajasthan;Ajay Sharma;03/04/2022;Order;USB Backlight Keyboard;PCT07;Keyboard;CAT07;Dell;BRD7;R$ 850,00; R$ 1.105,00 ;2; R$ 1.700,00 ; R$ 2.210,00 ;Aarvi Gupta; VEN11103 
143427;CLI22;SK;Sikkim;Moinuddin Saifi;03/04/2022;Processing;Ergonomic Mouse;PCT08;Mouse;CAT08;Samsung;BRD1;R$ 650,00; R$ 845,00 ;1; R$ 650,00 ; R$ 845,00 ;Aarvi Gupta; VEN11103 
143428;CLI23;TN;Tamil Nadu;Ramkrishna Das Adhikary;03/04/2022;Delivered;"15"" LCD Dsipaly";PCT09;Monitor;CAT09;Dell;BRD7;R$ 7.500,00; R$ 9.750,00 ;2; R$ 15.000,00 ; R$ 19.500,00 ;Aarvi Gupta; VEN11103 
143429;CLI24;TR;Tripura;Ranjeet Mandal;03/04/2022;Shipped;121 TB HDD;PCT867;HDD;CAT10;Seagate;BRD8;R$ 10.000,00; R$ 13.000,00 ;2; R$ 20.000,00 ; R$ 26.000,00 ;Aarvi Gupta; VEN11103 
143430;CLI25;UK;Uttarakhand;Ashwini Adsare;03/04/2022;Order;120 TB SSD;PCT871;SSD;CAT01;Samsung;BRD1;R$ 10.500,00; R$ 13.650,00 ;3; R$ 31.500,00 ; R$ 40.950,00 ;Roshan Kumar; VEN11102 
143431;CLI26;UP;Uttar Pradesh;Rajesh Variya;03/04/2022;Processing;Intel i5 12th gen.;PCT12;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;2; R$ 17.000,00 ; R$ 22.100,00 ;Aarvi Gupta; VEN11103 
143432;CLI27;WB;West Bengal;Amit Singh;03/04/2022;Delivered;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;3; R$ 21.000,00 ; R$ 27.300,00 ;Vijay Singh; VEN11104 
143433;CLI28;TN;Tamil Nadu;Vinod Mehta;03/04/2022;Shipped;123 GB DDR4 Ram;PCT786;NIC;CAT12;Hynix;BRD4;R$ 1.680,00; R$ 2.184,00 ;1; R$ 1.680,00 ; R$ 2.184,00 ;Aadil Khan; VEN11105 
143434;CLI29;TR;Tripura;Jignesh Mhatre;03/04/2022;Order;Micro ATX motherboard;PCT14;Printer;CAT13;MSI;BRD9;R$ 6.540,00; R$ 8.502,00 ;2; R$ 13.080,00 ; R$ 17.004,00 ;Advika Joshi; VEN11106 
143435;CLI30;MH;Maharashtra;Rahul Kashyap;03/04/2022;Processing;Gaming Box Cabinet;PCT15;Cabinet;CAT06;Asus;BRD6;R$ 2.680,00; R$ 3.484,00 ;2; R$ 5.360,00 ; R$ 6.968,00 ;Ajay Sharma; VEN11101 
143436;CLI31;CH;Chandigarh;Mohammed Abdul Kaleem;03/04/2022;Delivered;"17"" LCD Display";PCT16;Monitor;CAT09;Samsung;BRD1;R$ 8.250,00; R$ 10.725,00 ;2; R$ 16.500,00 ; R$ 21.450,00 ;Roshan Kumar; VEN11102 
143437;CLI32;DH;Dadra and Nagar Haveli;Chandrakant Kasbe;03/04/2022;Shipped;127 GB DDR4 RAM;PCT814;RAM;CAT04;Samsung;BRD1;R$ 2.650,00; R$ 3.445,00 ;3; R$ 7.950,00 ; R$ 10.335,00 ;Aarvi Gupta; VEN11103 
143438;CLI33;DD;Daman and Diu;Rohan Kale;03/04/2022;Order;"26"" LCD Display";PCT18;Monitor;CAT09;Acer;BRD10;R$ 12.550,00; R$ 16.315,00 ;2; R$ 25.100,00 ; R$ 32.630,00 ;Aarvi Gupta; VEN11103 
143439;CLI34;DL;Delhi;Aniruddha Kekapure;03/04/2022;Processing;I7 - intel 12th Generation;PCT19;CPU;CAT02;Intel;BRD2;R$ 14.500,00; R$ 18.850,00 ;1; R$ 14.500,00 ; R$ 18.850,00 ;Aarvi Gupta; VEN11103 
143440;CLI35;LD;Lakshadweep;Aslam Raza;03/04/2022;Delivered;USB Keyboard;PCT20;Keyboard;CAT07;Dell;BRD7;R$ 800,00; R$ 1.040,00 ;2; R$ 1.600,00 ; R$ 2.080,00 ;Aarvi Gupta; VEN11103 
143441;CLI36;PY;Pondicherry;Roshan Zameer;03/04/2022;Shipped;Wireless Mouse;PCT21;Mouse;CAT08;Samsung;BRD1;R$ 600,00; R$ 780,00 ;1; R$ 600,00 ; R$ 780,00 ;Aarvi Gupta; VEN11103 
143442;CLI37;AP;Andhra Pradesh;Rakesh Kumar Sharma;03/04/2022;Order;"21"" LCD Display";PCT22;Monitor;CAT09;Dell;BRD7;R$ 10.500,00; R$ 13.650,00 ;4; R$ 42.000,00 ; R$ 54.600,00 ;Aarvi Gupta; VEN11103 
143443;CLI38;AR;Arunachal Pradesh;Shivanand Sahani;03/04/2022;Processing;121 TB HDD;PCT867;HDD;CAT10;Western Digital;BRD11;R$ 6.500,00; R$ 8.450,00 ;3; R$ 19.500,00 ; R$ 25.350,00 ;Aarvi Gupta; VEN11103 
143444;CLI39;AS;Assam;Kunal Patra;03/04/2022;Delivered;376 GB SSD;PCT872;SSD;CAT01;Samsung;BRD1;R$ 4.500,00; R$ 5.850,00 ;3; R$ 13.500,00 ; R$ 17.550,00 ;Aarvi Gupta; VEN11103 
143445;CLI40;BR;Bihar;Bijendra;03/04/2022;Shipped;Intel i3 11th gen.;PCT24;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;2; R$ 17.000,00 ; R$ 22.100,00 ;Aarvi Gupta; VEN11103 
143446;CLI41;CG;Chhattisgarh;Kranti Bheke;03/04/2022;Order;4GB Graphic card;PCT25;Graphic Card;CAT03;Nvidia;BRD3;R$ 12.500,00; R$ 16.250,00 ;2; R$ 25.000,00 ; R$ 32.500,00 ;Aarvi Gupta; VEN11103 
143447;CLI42;GA;Goa;Jagdeep;03/04/2022;Processing;128 GB DDR4 RAM;PCT821;RAM;CAT04;Hynix;BRD4;R$ 3.500,00; R$ 4.550,00 ;4; R$ 14.000,00 ; R$ 18.200,00 ;Aarvi Gupta; VEN11103 
143448;CLI01;GJ;Gujarat;Adhir Samal;03/04/2022;Delivered;BTX motherboard;PCT27;Motherboard;CAT05;Gigabyte;BRD5;R$ 4.500,00; R$ 5.850,00 ;3; R$ 13.500,00 ; R$ 17.550,00 ;Roshan Kumar; VEN11102 
143449;CLI02;HR;Haryana;Dannana Jhammi;03/04/2022;Shipped;123 Fans Cabinet;PCT873;Cabinet;CAT06;Asus;BRD6;R$ 2.100,00; R$ 2.730,00 ;1; R$ 2.100,00 ; R$ 2.730,00 ;Aarvi Gupta; VEN11103 
143450;CLI03;HP;Himachal Pradesh;Vipin Kumar;03/04/2022;Order;Wireless Keyboard;PCT29;Keyboard;CAT07;Dell;BRD7;R$ 1.150,00; R$ 1.495,00 ;4; R$ 4.600,00 ; R$ 5.980,00 ;Vijay Singh; VEN11104 
143451;CLI04;JK;Jammu and Kashmir;Ranjeet Kumar;03/04/2022;Processing;USB Mouse;PCT30;Mouse;CAT08;Samsung;BRD1;R$ 350,00; R$ 455,00 ;4; R$ 1.400,00 ; R$ 1.820,00 ;Aadil Khan; VEN11105 
143452;CLI05;JH;Jharkhand;Sajal Singhal;03/04/2022;Delivered;"19"" LED Display";PCT31;Monitor;CAT09;Dell;BRD7;R$ 9.500,00; R$ 12.350,00 ;2; R$ 19.000,00 ; R$ 24.700,00 ;Advika Joshi; VEN11106 
143453;CLI06;KA;Karnataka;Akhilesh Kumar;03/04/2022;Shipped;122 TB HDD;PCT874;HDD;CAT10;Western Digital;BRD11;R$ 10.000,00; R$ 13.000,00 ;3; R$ 30.000,00 ; R$ 39.000,00 ;Ajay Sharma; VEN11101 
143454;CLI07;KL;Kerala;Suvankar Chakraborty;03/04/2022;Order;632 GB M.2;PCT875;SSD;CAT01;Samsung;BRD1;R$ 6.500,00; R$ 8.450,00 ;2; R$ 13.000,00 ; R$ 16.900,00 ;Roshan Kumar; VEN11102 
143455;CLI08;MP;Madhya Pradesh;Suvankar Adhikary;03/04/2022;Processing;RYZEN 3rd gen. 3620;PCT876;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Aarvi Gupta; VEN11103 
143456;CLI09;MH;Maharashtra;Rahul Kumar Prajapati;03/04/2022;Delivered;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;3; R$ 21.000,00 ; R$ 27.300,00 ;Vijay Singh; VEN11104 
143457;CLI10;MN;Manipur;Sagar Jeur;03/04/2022;Shipped;136 GB DDR4 RAM;PCT877;RAM;CAT04;Hynix;BRD4;R$ 6.550,00; R$ 8.515,00 ;3; R$ 19.650,00 ; R$ 25.545,00 ;Aadil Khan; VEN11105 
143458;CLI11;ML;Meghalaya;Rhushikesh Mane;03/04/2022;Order;Standard ATX motherboard;PCT05;Motherboard;CAT05;Gigabyte;BRD5;R$ 7.650,00; R$ 9.945,00 ;1; R$ 7.650,00 ; R$ 9.945,00 ;Aarvi Gupta; VEN11103 
143459;CLI12;MZ;Mizoram;Ashish Kumar;03/04/2022;Processing;Compact with 1 Fan;PCT06;Cabinet;CAT06;Asus;BRD6;R$ 1.150,00; R$ 1.495,00 ;4; R$ 4.600,00 ; R$ 5.980,00 ;Aarvi Gupta; VEN11103 
143460;CLI13;NL;Nagaland;Javed Akhter;03/04/2022;Delivered;USB Backlight Keyboard;PCT07;Keyboard;CAT07;Dell;BRD7;R$ 850,00; R$ 1.105,00 ;2; R$ 1.700,00 ; R$ 2.210,00 ;Aarvi Gupta; VEN11103 
143461;CLI14;OR;Orissa;Haridas Balraj;03/04/2022;Shipped;Ergonomic Mouse;PCT08;Mouse;CAT08;Samsung;BRD1;R$ 650,00; R$ 845,00 ;1; R$ 650,00 ; R$ 845,00 ;Aarvi Gupta; VEN11103 
143462;CLI15;PB;Punjab;Kundan Kumar;03/04/2022;Order;"15"" LCD Dsipaly";PCT09;Monitor;CAT09;Dell;BRD7;R$ 7.500,00; R$ 9.750,00 ;2; R$ 15.000,00 ; R$ 19.500,00 ;Aarvi Gupta; VEN11103 
143463;CLI16;RJ;Rajasthan;Atif Siddiqui;03/04/2022;Processing;122 TB HDD;PCT874;HDD;CAT10;Seagate;BRD8;R$ 10.000,00; R$ 13.000,00 ;2; R$ 20.000,00 ; R$ 26.000,00 ;Aarvi Gupta; VEN11103 
143464;CLI17;SK;Sikkim;Aditya Agarwal;03/04/2022;Delivered;121 TB SSD;PCT878;SSD;CAT01;Samsung;BRD1;R$ 10.500,00; R$ 13.650,00 ;1; R$ 10.500,00 ; R$ 13.650,00 ;Aarvi Gupta; VEN11103 
143465;CLI18;TN;Tamil Nadu;Firdoush Jabee;03/04/2022;Shipped;Intel i5 12th gen.;PCT12;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;2; R$ 17.000,00 ; R$ 22.100,00 ;Aarvi Gupta; VEN11103 
143466;CLI19;TR;Tripura;Jay Prakash Kumar;03/04/2022;Order;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;1; R$ 7.000,00 ; R$ 9.100,00 ;Aarvi Gupta; VEN11103 
143467;CLI20;UK;Uttarakhand;Ashish Pandey;03/04/2022;Processing;124 GB DDR4 Ram;PCT793;RAM;CAT04;Hynix;BRD4;R$ 1.680,00; R$ 2.184,00 ;3; R$ 5.040,00 ; R$ 6.552,00 ;Aarvi Gupta; VEN11103 
143468;CLI21;UP;Uttar Pradesh;Ajay Sharma;03/04/2022;Delivered;Micro ATX motherboard;PCT14;Motherboard;CAT05;MSI;BRD9;R$ 6.540,00; R$ 8.502,00 ;1; R$ 6.540,00 ; R$ 8.502,00 ;Vijay Singh; VEN11104 
143469;CLI22;WB;West Bengal;Moinuddin Saifi;03/04/2022;Shipped;Gaming Box Cabinet;PCT15;Cabinet;CAT06;Asus;BRD6;R$ 2.680,00; R$ 3.484,00 ;4; R$ 10.720,00 ; R$ 13.936,00 ;Aadil Khan; VEN11105 
143470;CLI23;TN;Tamil Nadu;Ramkrishna Das Adhikary;03/04/2022;Order;"17"" LCD Display";PCT16;Monitor;CAT09;Samsung;BRD1;R$ 8.250,00; R$ 10.725,00 ;3; R$ 24.750,00 ; R$ 32.175,00 ;Advika Joshi; VEN11106 
143471;CLI24;TR;Tripura;Ranjeet Mandal;03/04/2022;Processing;128 GB DDR4 RAM;PCT821;RAM;CAT04;Samsung;BRD1;R$ 2.650,00; R$ 3.445,00 ;4; R$ 10.600,00 ; R$ 13.780,00 ;Ajay Sharma; VEN11101 
143472;CLI25;MH;Maharashtra;Ashwini Adsare;03/04/2022;Delivered;"26"" LCD Display";PCT18;Monitor;CAT09;Acer;BRD10;R$ 12.550,00; R$ 16.315,00 ;4; R$ 50.200,00 ; R$ 65.260,00 ;Roshan Kumar; VEN11102 
143473;CLI26;CH;Chandigarh;Rajesh Variya;03/04/2022;Shipped;I7 - intel 12th Generation;PCT19;CPU;CAT02;Intel;BRD2;R$ 14.500,00; R$ 18.850,00 ;4; R$ 58.000,00 ; R$ 75.400,00 ;Aarvi Gupta; VEN11103 
143474;CLI27;DH;Dadra and Nagar Haveli;Amit Singh;03/04/2022;Order;USB Keyboard;PCT20;Keyboard;CAT07;Dell;BRD7;R$ 800,00; R$ 1.040,00 ;4; R$ 3.200,00 ; R$ 4.160,00 ;Vijay Singh; VEN11104 
143475;CLI28;DD;Daman and Diu;Vinod Mehta;03/04/2022;Processing;Wireless Mouse;PCT21;Mouse;CAT08;Samsung;BRD1;R$ 600,00; R$ 780,00 ;2; R$ 1.200,00 ; R$ 1.560,00 ;Aadil Khan; VEN11105 
143476;CLI29;DL;Delhi;Jignesh Mhatre;04/04/2022;Delivered;"21"" LCD Display";PCT22;Monitor;CAT09;Dell;BRD7;R$ 10.500,00; R$ 13.650,00 ;2; R$ 21.000,00 ; R$ 27.300,00 ;Advika Joshi; VEN11106 
143477;CLI30;LD;Lakshadweep;Rahul Kashyap;05/04/2022;Shipped;122 TB HDD;PCT874;HDD;CAT10;Western Digital;BRD11;R$ 6.500,00; R$ 8.450,00 ;2; R$ 13.000,00 ; R$ 16.900,00 ;Aarvi Gupta; VEN11103 
143478;CLI31;PY;Pondicherry;Mohammed Abdul Kaleem;06/04/2022;Order;377 GB SSD;PCT879;SSD;CAT01;Samsung;BRD1;R$ 4.500,00; R$ 5.850,00 ;3; R$ 13.500,00 ; R$ 17.550,00 ;Aarvi Gupta; VEN11103 
143479;CLI32;AP;Andhra Pradesh;Chandrakant Kasbe;07/04/2022;Processing;Intel i3 11th gen.;PCT24;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Aarvi Gupta; VEN11103 
143480;CLI33;AR;Arunachal Pradesh;Rohan Kale;08/04/2022;Delivered;4GB Graphic card;PCT25;Graphic Card;CAT03;Nvidia;BRD3;R$ 12.500,00; R$ 16.250,00 ;3; R$ 37.500,00 ; R$ 48.750,00 ;Aarvi Gupta; VEN11103 
143481;CLI34;AS;Assam;Aniruddha Kekapure;09/04/2022;Shipped;129 GB DDR4 RAM;PCT828;Computer Case;CAT11;Hynix;BRD4;R$ 3.500,00; R$ 4.550,00 ;3; R$ 10.500,00 ; R$ 13.650,00 ;Aarvi Gupta; VEN11103 
143482;CLI35;BR;Bihar;Aslam Raza;10/04/2022;Order;BTX motherboard;PCT27;Mouse;CAT08;Gigabyte;BRD5;R$ 4.500,00; R$ 5.850,00 ;1; R$ 4.500,00 ; R$ 5.850,00 ;Aarvi Gupta; VEN11103 
143483;CLI36;CG;Chhattisgarh;Roshan Zameer;10/04/2022;Processing;124 Fans Cabinet;PCT880;Cabinet;CAT06;Asus;BRD6;R$ 2.100,00; R$ 2.730,00 ;2; R$ 4.200,00 ; R$ 5.460,00 ;Aarvi Gupta; VEN11103 
143484;CLI37;GA;Goa;Rakesh Kumar Sharma;10/04/2022;Delivered;Wireless Keyboard;PCT29;Keyboard;CAT07;Dell;BRD7;R$ 1.150,00; R$ 1.495,00 ;2; R$ 2.300,00 ; R$ 2.990,00 ;Aarvi Gupta; VEN11103 
143485;CLI38;GJ;Gujarat;Shivanand Sahani;10/04/2022;Shipped;USB Mouse;PCT30;Mouse;CAT08;Samsung;BRD1;R$ 350,00; R$ 455,00 ;3; R$ 1.050,00 ; R$ 1.365,00 ;Aarvi Gupta; VEN11103 
143486;CLI39;HR;Haryana;Kunal Patra;10/04/2022;Order;"19"" LED Display";PCT31;Monitor;CAT09;Dell;BRD7;R$ 9.500,00; R$ 12.350,00 ;1; R$ 9.500,00 ; R$ 12.350,00 ;Aarvi Gupta; VEN11103 
143487;CLI40;HP;Himachal Pradesh;Bijendra;10/04/2022;Processing;123 TB HDD;PCT881;HDD;CAT10;Western Digital;BRD11;R$ 10.000,00; R$ 13.000,00 ;3; R$ 30.000,00 ; R$ 39.000,00 ;Aadil Khan; VEN11105 
143488;CLI41;JK;Jammu and Kashmir;Kranti Bheke;10/04/2022;Delivered;633 GB M.2;PCT882;SSD;CAT01;Samsung;BRD1;R$ 6.500,00; R$ 8.450,00 ;1; R$ 6.500,00 ; R$ 8.450,00 ;Advika Joshi; VEN11106 
143489;CLI42;JH;Jharkhand;Jagdeep;10/04/2022;Shipped;RYZEN 3rd gen. 3621;PCT883;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;3; R$ 25.500,00 ; R$ 33.150,00 ;Ajay Sharma; VEN11101 
143490;CLI01;KA;Karnataka;Adhir Samal;10/04/2022;Order;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;2; R$ 14.000,00 ; R$ 18.200,00 ;Roshan Kumar; VEN11102 
143491;CLI02;KL;Kerala;Dannana Jhammi;10/04/2022;Processing;137 GB DDR4 RAM;PCT884;Computer Case;CAT11;Hynix;BRD4;R$ 6.550,00; R$ 8.515,00 ;3; R$ 19.650,00 ; R$ 25.545,00 ;Aarvi Gupta; VEN11103 
143492;CLI03;MP;Madhya Pradesh;Vipin Kumar;10/04/2022;Delivered;Standard ATX motherboard;PCT05;Mouse;CAT08;Gigabyte;BRD5;R$ 7.650,00; R$ 9.945,00 ;4; R$ 30.600,00 ; R$ 39.780,00 ;Vijay Singh; VEN11104 
143493;CLI04;MH;Maharashtra;Ranjeet Kumar;10/04/2022;Shipped;Compact with 1 Fan;PCT06;Cabinet;CAT06;Asus;BRD6;R$ 1.150,00; R$ 1.495,00 ;4; R$ 4.600,00 ; R$ 5.980,00 ;Aadil Khan; VEN11105 
143494;CLI05;MN;Manipur;Sajal Singhal;10/04/2022;Order;USB Backlight Keyboard;PCT07;Keyboard;CAT07;Dell;BRD7;R$ 850,00; R$ 1.105,00 ;3; R$ 2.550,00 ; R$ 3.315,00 ;Advika Joshi; VEN11106 
143495;CLI06;ML;Meghalaya;Akhilesh Kumar;10/04/2022;Processing;Ergonomic Mouse;PCT08;Mouse;CAT08;Samsung;BRD1;R$ 650,00; R$ 845,00 ;1; R$ 650,00 ; R$ 845,00 ;Ajay Sharma; VEN11101 
143496;CLI07;MZ;Mizoram;Suvankar Chakraborty;10/04/2022;Delivered;"15"" LCD Dsipaly";PCT09;Monitor;CAT09;Dell;BRD7;R$ 7.500,00; R$ 9.750,00 ;1; R$ 7.500,00 ; R$ 9.750,00 ;Ajay Sharma; VEN11101 
143497;CLI08;NL;Nagaland;Suvankar Adhikary;10/04/2022;Shipped;123 TB HDD;PCT881;HDD;CAT10;Seagate;BRD8;R$ 10.000,00; R$ 13.000,00 ;2; R$ 20.000,00 ; R$ 26.000,00 ;Ajay Sharma; VEN11101 
143498;CLI09;OR;Orissa;Rahul Kumar Prajapati;10/04/2022;Order;122 TB SSD;PCT885;SSD;CAT01;Samsung;BRD1;R$ 10.500,00; R$ 13.650,00 ;3; R$ 31.500,00 ; R$ 40.950,00 ;Ajay Sharma; VEN11101 
143499;CLI10;PB;Punjab;Sagar Jeur;10/04/2022;Processing;Intel i5 12th gen.;PCT12;CPU;CAT02;Intel;BRD2;R$ 8.500,00; R$ 11.050,00 ;1; R$ 8.500,00 ; R$ 11.050,00 ;Ajay Sharma; VEN11101 
143500;CLI11;RJ;Rajasthan;Rhushikesh Mane;10/04/2022;Delivered;2GB Graphic Card;PCT03;Graphic Card;CAT03;Nvidia;BRD3;R$ 7.000,00; R$ 9.100,00 ;4; R$ 28.000,00 ; R$ 36.400,00 ;Ajay Sharma; VEN11101 
143501;CLI12;SK;Sikkim;Ashish Kumar;10/04/2022;Shipped;125 GB DDR4 Ram;PCT800;Computer Case;CAT11;Hynix;BRD4;R$ 1.680,00; R$ 2.184,00 ;4; R$ 6.720,00 ; R$ 8.736,00 ;Ajay Sharma; VEN11101 
143502;CLI13;TN;Tamil Nadu;Javed Akhter;10/04/2022;Order;Micro ATX motherboard;PCT14;Mouse;CAT08;MSI;BRD9;R$ 6.540,00; R$ 8.502,00 ;3; R$ 19.620,00 ; R$ 25.506,00 ;Ajay Sharma; VEN11101 
143503;CLI14;TR;Tripura;Haridas Balraj;10/04/2022;Processing;Gaming Box Cabinet;PCT15;Cabinet;CAT06;Asus;BRD6;R$ 2.680,00; R$ 3.484,00 ;3; R$ 8.040,00 ; R$ 10.452,00 ;Ajay Sharma; VEN11101 
143504;CLI15;UK;Uttarakhand;Kundan Kumar;10/04/2022;Delivered;"17"" LCD Display";PCT16;Monitor;CAT09;Samsung;BRD1;R$ 8.250,00; R$ 10.725,00 ;1; R$ 8.250,00 ; R$ 10.725,00 ;Ajay Sharma; VEN11101 
